batch_id,supplier_id,temperature_log,humidity_log,shipment_duration_days,barcode_checksum_valid,packaging_seal_intact,expiry_date_format_valid,label_language_count,distributor_verified,price_deviation_pct,reorder_frequency,lot_number_format_valid,regulatory_approval_code,label
B00579,13,5.216364299565092,38.22235250211866,8,1.0,1.0,1.0,4,1.0,-2.1316340743413025,42,1.0,8776,0
B01134,10,5.529252150225589,45.92282176272689,9,1.0,1.0,1.0,2,1.0,6.501244721260209,37,1.0,6776,0
F00113,59,16.476683656413886,93.26921798352026,52,0.0,0.0,0.0,2,0.0,-46.96085932769131,7,0.0,278,1
F00234,22,8.1790488642622,85.3869912992246,5,0.0,1.0,1.0,1,0.0,-57.80631825305619,6,0.0,467,1
B00433,7,4.500343621174931,44.64453687156367,8,1.0,1.0,1.0,2,1.0,-9.632274697297742,34,1.0,5297,0
B00100,3,4.468299177241073,42.857499975889574,3,1.0,1.0,1.0,4,1.0,1.2715781327685514,34,1.0,1923,0
B01654,1,4.4031445061695855,46.23656490569808,9,1.0,1.0,1.0,4,1.0,-3.0399664858412367,49,1.0,5446,0
B00394,5,5.533799650406245,48.80710883698496,3,1.0,1.0,1.0,3,1.0,-2.0752230021881743,13,1.0,7659,0
F00238,47,20.675653718883055,64.17739039683889,8,0.0,0.0,1.0,1,0.0,-51.4230502781685,12,0.0,465,1
B00220,3,5.468629044781969,52.98024245697778,7,1.0,1.0,1.0,4,1.0,-1.5013235895941546,17,1.0,6938,0
B01675,18,4.98117002823728,38.807184054826664,6,1.0,1.0,1.0,2,1.0,-3.917925287418912,36,1.0,6588,0
B01497,6,5.386627160658525,35.83245228004077,8,1.0,1.0,1.0,2,1.0,1.2861887533826113,10,1.0,2969,0
F00084,85,14.942306969379331,59.03764073529226,56,1.0,0.0,1.0,1,0.0,-33.269026204288956,5,0.0,441,1
B00344,1,4.910695012726328,49.31216704777678,2,1.0,1.0,1.0,3,1.0,3.454626460650042,41,1.0,3560,0
B01027,16,4.566886525996375,48.13245200755279,1,1.0,1.0,1.0,2,1.0,0.538740673130337,31,1.0,7141,0
B00888,15,4.26133597954693,39.82188826262336,9,1.0,1.0,1.0,4,1.0,-7.6567030697908365,22,1.0,8210,0
B01350,18,4.167695132483117,43.440490084455604,8,1.0,1.0,1.0,4,1.0,2.2959008366743165,17,1.0,9854,0
B00552,9,5.138354521952492,51.870106710665624,1,1.0,1.0,1.0,2,1.0,-5.942677269805503,19,1.0,4289,0
B00743,5,5.116064255929335,45.206842719994455,5,1.0,1.0,1.0,4,1.0,-10.315059057504076,25,1.0,3745,0
B01541,8,5.408169577969172,32.935036559620585,3,1.0,1.0,1.0,4,1.0,-2.18283025714833,45,1.0,7349,0
B00538,3,4.570329858150345,45.54260638036178,3,1.0,1.0,1.0,4,1.0,-11.469707924232608,41,1.0,5960,0
B00906,6,5.113150467410933,48.52088561240568,6,1.0,1.0,1.0,2,1.0,4.887726009271577,24,1.0,4563,0
B01394,11,5.309783236089054,43.514455264007296,5,1.0,1.0,1.0,4,1.0,0.20875486683924271,40,1.0,1825,0
B00115,13,4.863267876772588,42.20168655108017,1,1.0,1.0,1.0,4,1.0,0.4135000181928516,11,1.0,8797,0
B00829,9,5.820763474322076,35.7804260586736,4,1.0,1.0,1.0,4,1.0,5.8418231647415,32,1.0,3124,0
F00237,77,9.090665304443725,46.643128588494555,52,1.0,0.0,0.0,1,0.0,-6.545393674132825,9,0.0,322,1
B00808,17,5.859425245202411,43.03839498743629,1,1.0,1.0,1.0,2,1.0,-7.026409436274448,14,1.0,6064,0
B01310,6,5.131925850536967,48.12574431755196,5,1.0,1.0,1.0,3,1.0,2.5451417703398764,46,1.0,2196,0
B01004,1,5.513838837400516,32.098141720174404,2,1.0,1.0,1.0,2,1.0,-3.217175335151383,42,1.0,7005,0
B00305,1,5.4147369646157335,51.501565960677965,2,1.0,1.0,1.0,4,1.0,9.525115417677092,31,1.0,3636,0
B01100,1,4.957718500428096,45.131639169713246,2,1.0,1.0,1.0,4,1.0,11.006953561439675,46,1.0,7861,0
B00479,7,4.557992272720397,41.391063993827956,2,1.0,1.0,1.0,2,1.0,-1.0770306398549656,37,1.0,4665,0
B01423,19,5.324044182330205,43.77657745582934,2,1.0,1.0,1.0,3,1.0,-2.3824006522571555,30,1.0,2454,0
B01075,11,5.791612764846253,44.92434965319515,6,1.0,1.0,1.0,2,1.0,4.044102011389249,44,1.0,4800,0
B00570,13,4.76149881004352,47.64258942197463,5,1.0,1.0,1.0,2,1.0,1.0079005709979643,32,1.0,9594,0
B00618,5,4.400947968367891,41.76213502212801,5,1.0,1.0,1.0,4,1.0,-2.7071582253713036,33,1.0,1675,0
F00197,30,20.887157246944412,54.83627128596778,50,0.0,0.0,0.0,1,0.0,-7.966730846616301,2,0.0,422,1
B01265,17,5.059621664647945,41.77859091275725,2,1.0,1.0,1.0,2,1.0,12.030611790016355,23,1.0,1949,0
B00078,11,5.289645072152442,41.923854046460384,6,1.0,1.0,1.0,2,1.0,3.423306152718726,21,1.0,1176,0
F00211,79,13.086363803346137,62.976527458444565,54,0.0,0.0,0.0,2,0.0,-75.65497567833864,9,1.0,233,1
B00032,4,5.00139118546079,38.090023387034044,3,1.0,1.0,1.0,3,1.0,-9.369850378412227,44,1.0,1268,0
B01537,19,5.2483323671136874,45.59738170487857,1,1.0,1.0,1.0,3,1.0,-1.2442385949551467,29,1.0,6170,0
B01033,19,5.030304417837466,48.036282548298274,8,1.0,1.0,1.0,4,1.0,6.486246000930268,45,1.0,1178,0
B01562,18,5.301233047850451,48.373642730317535,8,1.0,1.0,1.0,3,1.0,-3.192510121386042,38,1.0,1252,0
B00351,1,5.305122187802373,43.13109197404486,7,1.0,1.0,1.0,4,1.0,-2.9671030508896163,16,1.0,9128,0
B00163,17,4.231076337035565,49.94537105347739,6,1.0,1.0,1.0,3,1.0,-6.68001446217464,35,1.0,7627,0
B00203,3,4.515238055240011,45.74485974663605,3,1.0,1.0,1.0,4,1.0,2.509938286944165,16,1.0,1753,0
B01053,3,4.342966345732981,47.41531679630662,8,1.0,1.0,1.0,2,1.0,-3.4115553610356524,15,1.0,8476,0
B01364,2,4.947937922887739,41.13137410245202,3,1.0,1.0,1.0,2,1.0,-2.4207356544360517,38,1.0,8270,0
F00266,85,18.254357769728028,73.82059139522921,10,0.0,1.0,0.0,2,0.0,-34.52397621136715,13,1.0,44,1
B00495,17,5.137340536996426,36.95615668397738,2,1.0,1.0,1.0,2,1.0,4.395691620197699,22,1.0,2984,0
B01624,9,4.676342295834981,44.83479543963361,8,1.0,1.0,1.0,4,1.0,13.020791766228077,27,1.0,4439,0
F00265,40,19.44149136928706,73.95305885391241,33,1.0,1.0,1.0,2,0.0,-55.94735102200109,11,0.0,438,1
F00262,53,11.575706702549967,66.90034827327105,36,0.0,1.0,1.0,1,0.0,6.097046796459111,10,0.0,337,1
B00610,8,4.264154278664656,40.85536193497552,2,1.0,1.0,1.0,4,1.0,4.043313827486436,27,1.0,4521,0
B00432,17,4.862885821472735,42.1781139299074,7,1.0,1.0,1.0,3,1.0,-1.942580111782277,17,1.0,3288,0
B01491,9,4.710473726026373,42.74623945417425,7,1.0,1.0,1.0,4,1.0,10.124344702479235,48,1.0,6983,0
B00218,16,4.615115561059562,41.8158677513833,4,1.0,1.0,1.0,3,1.0,-0.4046247664090175,42,1.0,3021,0
F00230,24,9.105263146169767,94.0991247050821,45,0.0,1.0,1.0,1,0.0,-48.428950195287314,5,0.0,81,1
B01465,18,4.705881770206158,43.14942902553043,4,1.0,1.0,1.0,3,1.0,-2.851265964140449,20,1.0,3589,0
B00630,2,5.8609255814721655,48.924952894230785,1,1.0,1.0,1.0,2,1.0,-4.674433463566848,30,1.0,2653,0
B01381,12,5.51655925769992,44.26240217690972,8,1.0,1.0,1.0,2,1.0,-1.0406604804212765,36,1.0,7537,0
B01301,5,5.348793300173589,34.22204530128446,9,1.0,1.0,1.0,4,1.0,-4.268387041439685,31,1.0,3810,0
B00059,16,5.489446769956363,48.466623451663004,6,1.0,1.0,1.0,3,1.0,-4.831895468960345,33,1.0,3436,0
B00298,10,4.845725199163106,41.54312751293032,2,1.0,1.0,1.0,3,1.0,3.6667411634451907,12,1.0,8973,0
F00010,44,12.990707766625931,68.13252897840621,47,1.0,0.0,0.0,2,0.0,-25.413665388256103,9,1.0,38,1
B00073,7,5.576166304370752,48.16483825300404,2,1.0,1.0,1.0,4,1.0,-1.2772521569075796,24,1.0,2236,0
B00162,17,4.421625164831972,48.48365454615922,8,1.0,1.0,1.0,4,1.0,0.05318134174340576,13,1.0,5650,0
B01274,17,4.557022843352702,55.30411400567673,2,1.0,1.0,1.0,3,1.0,-1.8456363653624683,44,1.0,8971,0
B01593,2,4.300740175967408,49.613925480854334,7,1.0,1.0,1.0,4,1.0,4.5746174005891564,27,1.0,2220,0
B01433,18,4.977522706613809,51.74791619523499,5,1.0,1.0,1.0,3,1.0,6.362482719538899,13,1.0,3690,0
B01612,12,4.822475677813924,39.517993177474445,4,1.0,1.0,1.0,3,1.0,-8.17839484500111,24,1.0,9964,0
B00591,3,4.2859845834496175,44.82942548742828,5,1.0,1.0,1.0,3,1.0,3.211827960250891,23,1.0,3314,0
B00316,17,4.97705960900954,37.790777870001435,1,1.0,1.0,1.0,4,1.0,-5.399549204304039,27,1.0,5787,0
B00045,4,5.043429581580901,45.84353130547601,7,1.0,1.0,1.0,2,1.0,1.5450346638717414,22,1.0,6543,0
F00019,84,21.23406230447297,73.2827079956861,41,0.0,0.0,0.0,2,0.0,-66.27855292301135,4,1.0,13,1
F00131,53,15.814277408920004,75.31280679555059,15,0.0,1.0,0.0,2,0.0,-14.668314349345764,8,0.0,485,1
B00427,17,4.600250833418257,54.19384211883187,3,1.0,1.0,1.0,3,1.0,8.011056943658378,46,1.0,7403,0
B00581,2,4.903838043463818,46.132295155567235,1,1.0,1.0,1.0,2,1.0,4.317856795679061,16,1.0,1700,0
B00076,12,6.273024166702237,40.830078229002666,8,1.0,1.0,1.0,2,1.0,-0.23030702062232694,31,1.0,8275,0
F00216,89,11.47678350938334,83.49668804989469,10,0.0,0.0,1.0,1,0.0,-14.453971240031095,12,0.0,409,1
B01414,14,5.2243448841694535,49.4025383193927,4,1.0,1.0,1.0,3,1.0,0.8844291971500413,32,1.0,2776,0
B00780,19,5.0071616291053,38.779124436610836,2,1.0,1.0,1.0,2,1.0,16.381996725565,48,1.0,8683,0
F00219,58,17.33006399078432,77.28850026976842,25,1.0,0.0,1.0,2,0.0,-60.17270260704777,11,1.0,45,1
B01173,7,6.150197821342585,42.32289061333326,1,1.0,1.0,1.0,3,1.0,0.6128039941392914,30,1.0,8701,0
B01319,13,4.325225575912815,52.82686337292325,2,1.0,1.0,1.0,3,1.0,3.606390646245241,40,1.0,4900,0
B00937,5,5.0997439711387065,38.54605566924704,1,1.0,1.0,1.0,4,1.0,5.96551836666134,49,1.0,7818,0
B00030,7,5.2255476482914895,41.16289499964162,9,1.0,1.0,1.0,2,1.0,-2.0304556444578186,13,1.0,8159,0
B01091,12,4.338364488447447,43.43642099991312,4,1.0,1.0,1.0,3,1.0,0.6689453143255271,46,1.0,3671,0
B01615,15,6.118141825397993,51.794507573697686,1,1.0,1.0,1.0,3,1.0,-0.2030651066034055,29,1.0,9036,0
B01229,17,4.788743632788979,40.69297682608514,6,1.0,1.0,1.0,3,1.0,-3.9643180253615924,25,1.0,4134,0
B00974,1,5.145865188626704,52.172701043585015,2,1.0,1.0,1.0,2,1.0,2.106598971162181,25,1.0,1050,0
B01084,5,5.568853101357389,50.7140481938878,6,1.0,1.0,1.0,4,1.0,-0.10119860648823197,11,1.0,1018,0
B00514,1,4.321298520106895,35.86535726761083,8,1.0,1.0,1.0,2,1.0,-1.490652896329219,45,1.0,6736,0
B01550,3,5.186416495899316,49.177122359465244,7,1.0,1.0,1.0,2,1.0,-6.640104295621124,35,1.0,6161,0
B01567,2,5.3192254675822825,48.64117914544224,4,1.0,1.0,1.0,2,1.0,11.03999326665484,44,1.0,4417,0
F00110,96,11.799671081997383,62.29429807431162,34,1.0,1.0,0.0,1,0.0,-52.42630570365453,13,1.0,344,1
B01573,6,4.735983080718348,46.491001390491206,1,1.0,1.0,1.0,4,1.0,-3.556533399994385,22,1.0,6112,0
B00044,17,5.659382307863597,46.7986838217873,7,1.0,1.0,1.0,4,1.0,0.7886760380584047,10,1.0,9294,0
B01686,18,5.758406433564937,47.524330765889005,5,1.0,1.0,1.0,3,1.0,-2.0554080883924195,13,1.0,8848,0
B00168,1,5.096665333476366,48.38819844241674,2,1.0,1.0,1.0,3,1.0,5.590915085753539,16,1.0,6950,0
B00303,4,4.492393298427393,35.167803654319755,9,1.0,1.0,1.0,2,1.0,4.03174205537465,44,1.0,1473,0
B00990,17,4.618425588428143,42.82759643725176,6,1.0,1.0,1.0,3,1.0,-6.217925389036008,32,1.0,5780,0
B00555,9,4.580087376273916,46.302587109268764,3,1.0,1.0,1.0,3,1.0,-3.9075223163697173,12,1.0,6311,0
F00224,79,17.29645673375944,66.77945075970054,34,0.0,1.0,0.0,2,0.0,-19.34948113892115,11,0.0,40,1
B00607,17,5.471156105133934,37.75705098741879,6,1.0,1.0,1.0,2,1.0,-0.07619023250043307,41,1.0,3827,0
B01618,3,5.952970674228783,38.53673737920375,9,1.0,1.0,1.0,4,1.0,2.275330767673787,15,1.0,8985,0
B00757,19,5.10417764797964,45.37377661682816,2,1.0,1.0,1.0,2,1.0,7.613556496480851,41,1.0,5862,0
B00438,3,4.465374703023921,44.63077036417725,6,1.0,1.0,1.0,2,1.0,1.7641682157630996,23,1.0,4959,0
B00582,9,4.748427374049209,42.87105578542601,8,1.0,1.0,1.0,3,1.0,-0.45103587503917875,28,1.0,2540,0
B01518,8,5.471284274268094,60.46320639231341,6,1.0,1.0,1.0,2,1.0,-3.443090242812298,26,1.0,4886,0
B00527,5,4.44069033278322,42.08218263842037,4,1.0,1.0,1.0,3,1.0,-3.4708836794267595,36,1.0,5840,0
B00342,9,5.081334999498766,38.67927932486169,8,1.0,1.0,1.0,2,1.0,7.989529300982041,49,1.0,9313,0
F00036,32,9.444590891443582,98.22209339501617,35,1.0,1.0,0.0,2,0.0,-48.93382878453876,10,0.0,371,1
B00367,16,5.5610875144008425,55.51865958908155,5,1.0,1.0,1.0,3,1.0,11.858017900838849,31,1.0,7437,0
B00185,6,4.728110283388331,47.10058999125987,4,1.0,1.0,1.0,4,1.0,-2.4233362936672,45,1.0,4656,0
B01116,4,4.891023973365677,45.7764992074122,6,1.0,1.0,1.0,2,1.0,3.768469497770054,38,1.0,8513,0
F00054,60,13.563578873549984,50.49520659929985,20,0.0,1.0,1.0,2,0.0,-48.75467863250691,7,0.0,327,1
B01425,3,4.020779228932681,46.215059285048504,3,1.0,1.0,1.0,4,1.0,-3.1339612478002894,16,1.0,1746,0
B00300,18,4.963465515796464,49.11654726052092,1,1.0,1.0,1.0,4,1.0,-4.5068485742112285,14,1.0,6990,0
F00203,62,11.055235269438871,74.49717363990132,36,0.0,0.0,0.0,1,0.0,-38.3707794359524,11,0.0,292,1
B00832,3,6.336755485198239,41.17359969028329,3,1.0,1.0,1.0,4,1.0,2.972630634839806,17,1.0,9657,0
B00543,16,4.691889723296696,42.96224989914761,9,1.0,1.0,1.0,4,1.0,4.655579541954672,48,1.0,3446,0
B01600,14,5.350924642746047,40.060336960470394,7,1.0,1.0,1.0,2,1.0,-6.942551244586208,16,1.0,6168,0
B00350,13,4.822344056941033,45.642769616950325,1,1.0,1.0,1.0,4,1.0,0.4837195646952346,16,1.0,2361,0
F00232,52,3.7038149321930085,87.19399742864725,29,0.0,0.0,1.0,2,0.0,-44.8734793018282,8,0.0,356,1
B01510,9,4.603437327416425,48.5800867168213,2,1.0,1.0,1.0,2,1.0,-0.2559242282021392,48,1.0,6916,0
B00978,17,4.570456028817965,48.596757246454175,4,1.0,1.0,1.0,3,1.0,-1.2490157716765955,10,1.0,5731,0
B00175,17,5.014101355760964,42.9006826945684,4,1.0,1.0,1.0,3,1.0,-4.538067666165408,49,1.0,7966,0
B00482,8,4.938410892594975,40.09177464912389,6,1.0,1.0,1.0,4,1.0,8.846686617003122,29,1.0,3144,0
B01412,2,4.566638512685773,49.0140202910661,9,1.0,1.0,1.0,4,1.0,-1.3020976657626937,29,1.0,5629,0
B01610,1,5.804194655678597,39.40363342376254,6,1.0,1.0,1.0,2,1.0,-1.3633022011245841,26,1.0,9974,0
B00123,15,4.224234726624911,49.770069079236535,6,1.0,1.0,1.0,2,1.0,-2.113994273049318,32,1.0,9568,0
B00599,9,4.848517772549036,47.81729977091619,2,1.0,1.0,1.0,2,1.0,-5.43487626825303,46,1.0,7059,0
F00094,96,13.540029111420864,65.51982905432612,41,0.0,1.0,1.0,1,0.0,-56.7043918132632,8,0.0,201,1
F00045,92,13.42222368903852,56.72618156201419,22,1.0,0.0,1.0,2,0.0,-39.682147161041485,10,1.0,291,1
B01378,18,4.6307322872494066,47.09288341330041,7,1.0,1.0,1.0,3,1.0,-7.207010936877117,12,1.0,7315,0
B01185,18,4.810852362869394,43.700762914984374,1,1.0,1.0,1.0,3,1.0,2.513986472627886,31,1.0,5818,0
B00485,18,5.5015256548305915,41.230432353166776,2,1.0,1.0,1.0,2,1.0,-4.911366267390767,20,1.0,2376,0
B00331,15,5.15702648379993,49.32876366504795,1,1.0,1.0,1.0,2,1.0,8.231646038477283,46,1.0,2104,0
B00788,5,5.328240605917546,47.0136110843641,4,1.0,1.0,1.0,4,1.0,4.919617686222261,18,1.0,2543,0
B00194,1,5.143458714336162,46.147016239157175,7,1.0,1.0,1.0,3,1.0,-2.3456482966204413,19,1.0,8980,0
B00637,2,5.437753990255755,47.512236333645035,6,1.0,1.0,1.0,2,1.0,2.0060358174149773,28,1.0,7940,0
B00471,18,3.85792607125883,51.64998418773329,8,1.0,1.0,1.0,3,1.0,0.14214131855859324,11,1.0,9967,0
F00013,59,7.634866307107755,71.76886851361418,54,0.0,0.0,0.0,2,0.0,-73.0732544282254,11,0.0,198,1
B00322,1,6.0644732778728,49.0225052797448,9,1.0,1.0,1.0,2,1.0,-1.434960928954994,47,1.0,3581,0
B01196,11,4.059778472437581,48.53522947067035,6,1.0,1.0,1.0,4,1.0,4.095274692103499,16,1.0,5770,0
B00266,3,5.404464600235649,43.80696615371852,9,1.0,1.0,1.0,4,1.0,-0.23748722727431534,12,1.0,2617,0
B01543,12,4.746308159126951,51.58273086092345,4,1.0,1.0,1.0,4,1.0,-8.319201866384777,28,1.0,8548,0
F00103,43,9.819206290090417,72.01036099271268,31,1.0,1.0,0.0,1,0.0,-26.067105507322925,11,0.0,96,1
B00067,15,5.256770354081757,49.32077106735443,1,1.0,1.0,1.0,2,1.0,5.8176292981316315,48,1.0,5004,0
F00037,84,7.014510593601882,73.53024698324636,16,1.0,1.0,0.0,1,0.0,-35.869002955561356,2,0.0,112,1
B01592,14,4.256532013736441,49.14606970413128,8,1.0,1.0,1.0,3,1.0,-2.3701576795654318,39,1.0,1517,0
B01563,17,5.5209260718740145,44.20217359003974,2,1.0,1.0,1.0,3,1.0,0.32269031504861184,28,1.0,9315,0
B00480,14,4.89957426085469,51.195064960079826,8,1.0,1.0,1.0,2,1.0,-6.322925572989526,41,1.0,6852,0
F00056,91,15.207160909784962,84.20617565466826,9,0.0,0.0,0.0,1,0.0,-31.09937118885385,6,0.0,83,1
F00212,34,20.628362683420036,68.21218351051874,48,1.0,0.0,1.0,2,0.0,-58.917404868906644,14,0.0,480,1
B01440,8,5.20943237370449,43.33672590960864,2,1.0,1.0,1.0,2,1.0,-2.9871914873627317,44,1.0,2693,0
B01460,11,4.981593246910859,40.56327186247791,1,1.0,1.0,1.0,4,1.0,0.1571350467692295,36,1.0,5649,0
B00887,13,5.1399213304988045,48.837380362600165,2,1.0,1.0,1.0,4,1.0,-0.3842809502352761,48,1.0,8165,0
B00422,4,4.794289513670315,49.40561569639763,5,1.0,1.0,1.0,2,1.0,-0.2800733591683568,47,1.0,4490,0
B01674,8,5.156524854956573,43.69615076871966,1,1.0,1.0,1.0,2,1.0,-9.195851945858035,43,1.0,1891,0
B01449,15,5.410379651990653,40.927639427774594,2,1.0,1.0,1.0,3,1.0,2.124490749529077,43,1.0,1978,0
B00764,4,4.442626146337555,55.06017065480305,7,1.0,1.0,1.0,2,1.0,6.025588698072253,30,1.0,4975,0
B00519,6,4.438049266567454,41.38966003502186,6,1.0,1.0,1.0,2,1.0,0.4565058552983421,18,1.0,3555,0
B01431,17,4.996242317864611,46.76344769911306,8,1.0,1.0,1.0,4,1.0,0.7490315347054266,43,1.0,2267,0
B00613,3,5.264151517333459,44.93993963350268,4,1.0,1.0,1.0,4,1.0,3.233343732916655,42,1.0,2212,0
B01530,11,4.5934939391398135,49.59499378628424,3,1.0,1.0,1.0,4,1.0,13.402544358166226,22,1.0,3948,0
F00082,97,10.7523942714478,63.66678122626612,54,0.0,0.0,1.0,2,0.0,-52.07228228762199,5,1.0,313,1
B01658,12,5.615992235634818,31.64877001286595,6,1.0,1.0,1.0,4,1.0,10.000538459426672,42,1.0,7079,0
B00453,14,5.844946728313145,32.960658365365575,1,1.0,1.0,1.0,2,1.0,-1.2891468831801614,45,1.0,6203,0
B00730,18,4.915705189594625,40.27902177811701,2,1.0,1.0,1.0,2,1.0,6.053506265737583,32,1.0,5661,0
B00534,17,5.678039073403355,42.990062211621826,7,1.0,1.0,1.0,2,1.0,-2.507347116792369,18,1.0,7110,0
B00965,18,4.8300427471153915,50.3007385260133,3,1.0,1.0,1.0,2,1.0,-1.850316422525899,43,1.0,9916,0
B01284,15,4.176100945807982,41.04307756958974,1,1.0,1.0,1.0,3,1.0,2.6265373125107527,14,1.0,4024,0
F00039,46,15.340603234243996,76.81009338390776,56,0.0,1.0,1.0,1,0.0,-25.84312283534119,12,0.0,314,1
B00261,1,4.941671395083865,50.423630710874725,1,1.0,1.0,1.0,2,1.0,-2.774996940571051,29,1.0,2002,0
B00535,14,4.602719736295723,48.65181095166973,2,1.0,1.0,1.0,2,1.0,0.026851894180015462,24,1.0,4545,0
B00968,17,5.501042608295204,45.15983279635064,6,1.0,1.0,1.0,4,1.0,-7.2689927537313626,36,1.0,5398,0
B00240,4,5.1934826494272714,42.490141463176535,8,1.0,1.0,1.0,2,1.0,4.250932769241879,30,1.0,5436,0
B00819,11,4.975483313283261,52.43331832126587,9,1.0,1.0,1.0,2,1.0,-8.576426087264997,43,1.0,3780,0
B00692,4,4.400907983698832,39.68343760569148,7,1.0,1.0,1.0,3,1.0,2.4774933457009043,19,1.0,4755,0
B00420,11,5.214406157310349,46.31784536767742,2,1.0,1.0,1.0,2,1.0,8.108237979756606,32,1.0,7194,0
B01085,6,5.174797499680149,51.19181416255056,5,1.0,1.0,1.0,3,1.0,-4.890441881242248,38,1.0,4178,0
F00298,16,22.168156721952784,39.19736633170904,34,0.0,1.0,0.0,2,0.0,-41.58970753618662,14,0.0,250,1
B00365,5,5.159666594846693,40.232905488111626,2,1.0,1.0,1.0,2,1.0,-3.4677044473109264,24,1.0,7467,0
B01022,11,5.645973348283433,42.31162709403279,4,1.0,1.0,1.0,3,1.0,-4.36834445961313,11,1.0,2630,0
B01240,15,4.8770750105110015,48.32477728867858,9,1.0,1.0,1.0,4,1.0,1.4861713624875814,24,1.0,4568,0
B00588,5,5.42962861249992,44.71451694581973,3,1.0,1.0,1.0,3,1.0,4.383437379375496,31,1.0,6796,0
B00736,8,5.131181190161831,53.009737532561985,2,1.0,1.0,1.0,3,1.0,-3.7185804264724904,46,1.0,2468,0
F00061,79,22.0148847239732,47.42822661841873,47,0.0,0.0,0.0,2,0.0,-62.16640048011767,2,0.0,253,1
B00941,19,5.078875390514858,31.12731567282803,1,1.0,1.0,1.0,4,1.0,-4.668768680700485,44,1.0,7451,0
B00071,13,4.924829038709548,46.074700849694665,7,1.0,1.0,1.0,4,1.0,5.929145993710875,25,1.0,3234,0
B01407,13,5.104723466148209,41.95432615393095,4,1.0,1.0,1.0,3,1.0,-0.08933290700542719,25,1.0,2845,0
B00259,1,5.160526166666082,46.13114410292044,9,1.0,1.0,1.0,4,1.0,-5.97268753518126,24,1.0,1521,0
B00051,10,4.295244341263403,48.26750976027931,2,1.0,1.0,1.0,3,1.0,-2.44920971003203,23,1.0,7613,0
B00198,8,4.969739738846846,40.65009903762546,8,1.0,1.0,1.0,3,1.0,-2.331053910969654,36,1.0,2250,0
F00088,21,7.785192799266313,88.27568718677261,47,0.0,0.0,0.0,1,0.0,-15.164715007792651,6,1.0,133,1
B00650,5,4.896184473508811,40.32660644758373,4,1.0,1.0,1.0,4,1.0,5.096716336243425,22,1.0,4097,0
B00332,3,4.698947323609371,40.82002579201858,7,1.0,1.0,1.0,3,1.0,5.039284487274567,25,1.0,2270,0
B01359,14,4.4980544603905805,43.07308799468661,8,1.0,1.0,1.0,3,1.0,-6.592090700631946,19,1.0,8148,0
B00593,5,4.339496752067415,43.060999455668636,4,1.0,1.0,1.0,4,1.0,-10.104087922929736,39,1.0,2649,0
B01391,3,5.738840938968839,47.960509805215715,2,1.0,1.0,1.0,3,1.0,-10.807980666192684,11,1.0,9039,0
F00100,82,10.104532896617897,70.99028124014795,44,1.0,1.0,0.0,1,0.0,-32.962667600523595,3,1.0,461,1
B01314,5,5.293568842106424,40.727119098158376,1,1.0,1.0,1.0,2,1.0,-3.3219114574798434,31,1.0,1535,0
B01111,3,4.736439307292442,39.51607081275326,9,1.0,1.0,1.0,3,1.0,-7.4072348982639555,16,1.0,9903,0
B01006,7,5.259932426006134,43.085915077875725,4,1.0,1.0,1.0,4,1.0,-2.4715280064317744,10,1.0,2007,0
B01326,13,5.45837245952961,44.642313939677436,1,1.0,1.0,1.0,4,1.0,-3.5583076928815287,40,1.0,7976,0
B00426,3,3.6429463497544567,51.520442300234976,6,1.0,1.0,1.0,2,1.0,5.231286067185861,49,1.0,8915,0
B01558,17,5.11697372606727,46.34481757061657,3,1.0,1.0,1.0,2,1.0,-1.5686436152992385,33,1.0,2987,0
B01293,9,4.929195094922095,43.196562652612705,8,1.0,1.0,1.0,4,1.0,-0.4483196076981698,18,1.0,2218,0
B00590,6,4.219554548622967,43.48384537978566,7,1.0,1.0,1.0,2,1.0,9.900376167220095,37,1.0,8894,0
F00257,63,10.834141051191274,44.54787867860911,57,1.0,1.0,1.0,2,0.0,-54.15496668843772,5,0.0,375,1
F00276,23,14.617057198413244,73.48669431381866,39,0.0,0.0,0.0,1,0.0,-7.923371562771685,5,1.0,351,1
B01132,11,5.449717520377861,50.16537492299258,5,1.0,1.0,1.0,2,1.0,-10.791709584445655,42,1.0,1658,0
B00985,14,4.755701209003668,46.08453221866181,7,1.0,1.0,1.0,4,1.0,-8.467495454175364,10,1.0,4020,0
B00398,1,4.547742655505283,41.714250846057176,6,1.0,1.0,1.0,2,1.0,-0.8023177590852227,47,1.0,6620,0
B01511,6,5.530406843127695,42.25540320097349,2,1.0,1.0,1.0,3,1.0,-7.906776130650285,34,1.0,4337,0
B00436,17,4.5229691261268385,46.011445281931444,5,1.0,1.0,1.0,4,1.0,-0.9972185794402757,19,1.0,8263,0
B00192,7,4.4882903448246765,38.5511720911747,2,1.0,1.0,1.0,3,1.0,8.461648603386088,29,1.0,8141,0
B01435,12,5.016200720684837,33.031579241329354,3,1.0,1.0,1.0,3,1.0,-9.603444334426612,32,1.0,1292,0
B00614,18,5.3727020986727005,45.24140140199703,6,1.0,1.0,1.0,4,1.0,2.0195779065785975,32,1.0,8345,0
B01493,1,3.8953241970883283,45.7666433106859,2,1.0,1.0,1.0,3,1.0,-0.6587909409588966,41,1.0,4598,0
B00576,17,4.887872420621215,43.51551574339748,1,1.0,1.0,1.0,4,1.0,12.132318373034959,13,1.0,4153,0
